date,symbol,open,high,low,close,diff close-open,percentage,daily pnl%,daily %,buy&hold
07/12/2021,AAPL,169.08,171.58,168.34,171.18,2.1,0.012420156,1.787448049,0.022200384,1.809648432
08/12/2021,AAPL,172.125,175.96,170.7,175.08,2.955,0.017167756,1.809648432,0.031067603,1.840716035
09/12/2021,AAPL,174.91,176.75,173.92,174.56,-0.35,-0.002001029,1.840716035,-0.003683326,1.837032709
10/12/2021,AAPL,175.205,179.63,174.69,179.45,4.245,0.024228761,1.837032709,0.044509026,1.881541735
13/12/2021,AAPL,181.115,182.13,175.53,175.74,-5.375,-0.029677277,1.881541735,-0.055839035,1.8257027
14/12/2021,AAPL,175.25,177.74,172.21,174.33,-0.92,-0.005249643,1.8257027,-0.009584287,1.816118413
15/12/2021,AAPL,175.11,179.5,172.3108,179.3,4.19,0.023927817,1.816118413,0.043455749,1.859574162
16/12/2021,AAPL,179.28,181.14,170.75,172.26,-7.02,-0.039156627,1.859574162,-0.072814652,1.78675951
17/12/2021,AAPL,169.93,173.47,169.69,171.14,1.21,0.007120579,1.78675951,0.012722762,1.799482272
20/12/2021,AAPL,168.28,170.58,167.46,169.75,1.47,0.008735441,1.799482272,0.015719271,1.815201543
21/12/2021,AAPL,171.555,173.2,169.12,172.99,1.435,0.008364664,1.815201543,0.015183551,1.830385094
22/12/2021,AAPL,173.04,175.86,172.15,175.64,2.6,0.015025428,1.830385094,0.027502319,1.857887414
23/12/2021,AAPL,175.85,176.8499,175.27,176.28,0.43,0.002445266,1.857887414,0.004543029,1.862430443
27/12/2021,AAPL,177.085,180.42,177.07,180.33,3.245,0.018324533,1.862430443,0.034128168,1.896558611
28/12/2021,AAPL,180.16,181.33,178.53,179.29,-0.87,-0.004829041,1.896558611,-0.009158559,1.887400052
29/12/2021,AAPL,179.33,180.63,178.14,179.38,0.05,0.000278816,1.887400052,0.000526237,1.887926289
30/12/2021,AAPL,179.47,180.57,178.09,178.2,-1.27,-0.007076392,1.887926289,-0.013359706,1.874566582
31/12/2021,AAPL,178.085,179.23,177.26,177.57,-0.515,-0.002891877,1.874566582,-0.005421016,1.869145566
03/01/2022,AAPL,177.83,182.88,177.71,182.01,4.18,0.023505595,1.869145566,0.043935379,1.913080945
04/01/2022,AAPL,182.63,182.94,179.12,179.7,-2.93,-0.016043366,1.913080945,-0.030692258,1.882388687
05/01/2022,AAPL,179.61,180.17,174.64,174.92,-4.69,-0.026112132,1.882388687,-0.049153182,1.833235505
06/01/2022,AAPL,172.7,175.3,171.64,172,-0.7,-0.004053272,1.833235505,-0.007430602,1.825804903
07/01/2022,AAPL,172.89,174.14,171.03,172.17,-0.72,-0.004164498,1.825804903,-0.007603561,1.818201342
10/01/2022,AAPL,169.08,172.5,168.17,172.19,3.11,0.01839366,1.818201342,0.033443377,1.85164472
11/01/2022,AAPL,172.32,175.18,170.82,175.08,2.76,0.016016713,1.85164472,0.029657262,1.881301982
12/01/2022,AAPL,176.12,177.18,174.82,175.53,-0.59,-0.003349989,1.881301982,-0.006302341,1.874999641
13/01/2022,AAPL,175.78,176.62,171.79,172.19,-3.59,-0.020423256,1.874999641,-0.038293598,1.836706043
14/01/2022,AAPL,171.34,173.78,171.09,173.07,1.73,0.010096883,1.836706043,0.018545006,1.855251049
18/01/2022,AAPL,171.51,172.54,169.405,169.8,-1.71,-0.009970264,1.855251049,-0.018497343,1.836753706
19/01/2022,AAPL,170,171.08,165.94,166.23,-3.77,-0.022176471,1.836753706,-0.040732715,1.796020991
20/01/2022,AAPL,166.98,169.68,164.18,164.51,-2.47,-0.014792191,1.796020991,-0.026567086,1.769453906
21/01/2022,AAPL,164.415,166.33,162.3,162.41,-2.005,-0.012194751,1.769453906,-0.02157805,1.747875856
24/01/2022,AAPL,160.02,162.3,154.7,161.62,1.6,0.00999875,1.747875856,0.017476574,1.76535243
25/01/2022,AAPL,158.98,162.76,157.02,159.78,0.8,0.00503208,1.76535243,0.008883395,1.774235824
26/01/2022,AAPL,163.5,164.3894,157.82,159.69,-3.81,-0.023302752,1.774235824,-0.041344577,1.732891247
27/01/2022,AAPL,162.45,163.84,158.28,159.22,-3.23,-0.019883041,1.732891247,-0.034455148,1.698436099
28/01/2022,AAPL,165.71,170.35,162.8,170.33,4.62,0.027880031,1.698436099,0.047352451,1.74578855
31/01/2022,AAPL,170.16,175,169.51,174.78,4.62,0.027150917,1.74578855,0.04739976,1.79318831
01/02/2022,AAPL,174.01,174.84,172.31,174.61,0.6,0.003448078,1.79318831,0.006183053,1.799371363
02/02/2022,AAPL,174.745,175.88,173.33,175.84,1.095,0.006266274,1.799371363,0.011275354,1.810646717
03/02/2022,AAPL,174.48,176.2399,172.12,172.9,-1.58,-0.009055479,1.810646717,-0.016396273,1.794250444
04/02/2022,AAPL,171.68,174.1,170.68,172.39,0.71,0.004135601,1.794250444,0.007420304,1.801670748
07/02/2022,AAPL,172.86,173.9458,170.95,171.66,-1.2,-0.006942034,1.801670748,-0.01250726,1.789163488
08/02/2022,AAPL,171.73,175.35,171.43,174.83,3.1,0.018051593,1.789163488,0.032297251,1.82146074
09/02/2022,AAPL,176.05,176.65,174.9,176.28,0.23,0.001306447,1.82146074,0.002379642,1.823840381
10/02/2022,AAPL,174.14,175.48,171.55,172.12,-2.02,-0.011599862,1.823840381,-0.021156297,1.802684085
11/02/2022,AAPL,172.33,173.08,168.04,168.64,-3.69,-0.021412406,1.802684085,-0.038599804,1.764084281
14/02/2022,AAPL,167.37,169.58,166.56,168.88,1.51,0.009021927,1.764084281,0.01591544,1.779999721
15/02/2022,AAPL,170.97,172.95,170.25,172.79,1.82,0.010645142,1.779999721,0.01894835,1.798948071
16/02/2022,AAPL,171.85,173.34,170.05,172.55,0.7,0.00407332,1.798948071,0.007327691,1.806275762
17/02/2022,AAPL,171.03,171.91,168.47,168.88,-2.15,-0.012570894,1.806275762,-0.022706501,1.783569261
18/02/2022,AAPL,169.82,170.5413,166.19,167.3,-2.52,-0.014839242,1.783569261,-0.026466816,1.757102445
22/02/2022,AAPL,164.98,166.69,162.15,164.32,-0.66,-0.004000485,1.757102445,-0.007029262,1.750073183
23/02/2022,AAPL,165.54,166.15,159.75,160.07,-5.47,-0.033043373,1.750073183,-0.057828321,1.692244862
24/02/2022,AAPL,152.58,162.85,152,162.74,10.16,0.066588019,1.692244862,0.112683233,1.804928095
25/02/2022,AAPL,163.84,165.12,160.8738,164.85,1.01,0.006164551,1.804928095,0.011126571,1.816054666
28/02/2022,AAPL,163.06,165.42,162.43,165.12,2.06,0.012633386,1.816054666,0.02294292,1.838997586
01/03/2022,AAPL,164.695,166.6,161.97,163.2,-1.495,-0.009077385,1.838997586,-0.016693289,1.822304297
02/03/2022,AAPL,164.39,167.36,162.95,166.56,2.17,0.013200316,1.822304297,0.024054993,1.846359289
03/03/2022,AAPL,168.47,168.91,165.55,166.23,-2.24,-0.013296136,1.846359289,-0.024549444,1.821809845
04/03/2022,AAPL,164.49,165.55,162.1,163.17,-1.32,-0.008024804,1.821809845,-0.014619667,1.807190178
07/03/2022,AAPL,163.36,165.02,159.04,159.3,-4.06,-0.024853085,1.807190178,-0.044914251,1.762275927
08/03/2022,AAPL,158.82,162.88,155.8,157.44,-1.38,-0.008689082,1.762275927,-0.01531256,1.746963367
09/03/2022,AAPL,161.475,163.41,159.41,162.95,1.475,0.009134541,1.746963367,0.015957709,1.762921075
10/03/2022,AAPL,160.2,160.39,155.98,158.52,-1.68,-0.010486891,1.762921075,-0.018487561,1.744433514
11/03/2022,AAPL,158.93,159.28,154.5,154.73,-4.2,-0.026426729,1.744433514,-0.046099672,1.698333842
14/03/2022,AAPL,151.45,154.12,150.1,150.62,-0.83,-0.005480357,1.698333842,-0.009307476,1.689026367
15/03/2022,AAPL,150.9,155.57,150.38,155.09,4.19,0.027766733,1.689026367,0.046898744,1.735925111
16/03/2022,AAPL,157.05,160,154.46,159.59,2.54,0.016173193,1.735925111,0.028075452,1.764000563
17/03/2022,AAPL,158.61,161,157.63,160.62,2.01,0.012672593,1.764000563,0.022354461,1.786355024
18/03/2022,AAPL,160.51,164.48,159.76,163.98,3.47,0.021618591,1.786355024,0.038618479,1.824973503
21/03/2022,AAPL,163.51,166.35,163.015,165.38,1.87,0.011436609,1.824973503,0.020871508,1.845845011
22/03/2022,AAPL,165.51,169.42,164.91,168.82,3.31,0.019998792,1.845845011,0.03691467,1.882759681
23/03/2022,AAPL,167.99,172.64,167.65,170.21,2.22,0.013215072,1.882759681,0.024880805,1.907640486
24/03/2022,AAPL,171.06,174.14,170.21,174.07,3.01,0.017596165,1.907640486,0.033567157,1.941207643
25/03/2022,AAPL,173.88,175.28,172.75,174.72,0.84,0.004830918,1.941207643,0.009377815,1.950585458
28/03/2022,AAPL,172.17,175.73,172,175.6,3.43,0.01992217,1.950585458,0.038859895,1.989445353
29/03/2022,AAPL,176.69,179.01,176.34,178.96,2.27,0.01284736,1.989445353,0.025559121,2.015004474
30/03/2022,AAPL,178.55,179.61,176.7,177.77,-0.78,-0.004368524,2.015004474,-0.008802595,2.006201878
31/03/2022,AAPL,177.84,178.03,174.4,174.61,-3.23,-0.018162393,2.006201878,-0.036437427,1.969764451
01/04/2022,AAPL,174.03,174.88,171.94,174.31,0.28,0.001608918,1.969764451,0.003169189,1.972933641
04/04/2022,AAPL,174.57,178.49,174.44,178.44,3.87,0.022168758,1.972933641,0.043737488,2.016671129
05/04/2022,AAPL,177.5,178.3,174.415,175.06,-2.44,-0.013746479,2.016671129,-0.027722127,1.988949002
06/04/2022,AAPL,172.36,173.63,170.13,171.83,-0.53,-0.003074959,1.988949002,-0.006115937,1.982833065
07/04/2022,AAPL,171.16,173.36,169.85,172.14,0.98,0.005725637,1.982833065,0.011352982,1.994186047
08/04/2022,AAPL,171.78,171.78,169.2,170.09,-1.69,-0.009838165,1.994186047,-0.019619131,1.974566916
11/04/2022,AAPL,168.71,169.03,165.5,165.75,-2.96,-0.0175449,1.974566916,-0.034643579,1.939923337
12/04/2022,AAPL,168.02,169.87,166.64,167.66,-0.36,-0.002142602,1.939923337,-0.004156484,1.935766853
13/04/2022,AAPL,167.39,171.04,166.77,170.4,3.01,0.017981958,1.935766853,0.034808878,1.970575732
14/04/2022,AAPL,170.62,171.27,165.04,165.29,-5.33,-0.031239011,1.970575732,-0.061558837,1.909016895
18/04/2022,AAPL,163.92,166.5984,163.57,165.07,1.15,0.007015617,1.909016895,0.013392931,1.922409826
19/04/2022,AAPL,165.02,167.82,163.91,167.4,2.38,0.014422494,1.922409826,0.027725944,1.95013577
20/04/2022,AAPL,168.76,168.88,166.1,167.23,-1.53,-0.009066129,1.95013577,-0.017680182,1.932455588
21/04/2022,AAPL,168.91,171.53,165.91,166.42,-2.49,-0.014741578,1.932455588,-0.028487445,1.903968143
22/04/2022,AAPL,166.46,167.8699,161.5,161.79,-4.67,-0.028054788,1.903968143,-0.053415423,1.85055272
25/04/2022,AAPL,161.12,163.17,158.46,162.88,1.76,0.010923535,1.85055272,0.020214577,1.870767298
26/04/2022,AAPL,162.25,162.34,156.72,156.8,-5.45,-0.033590139,1.870767298,-0.062839334,1.807927964
27/04/2022,AAPL,155.91,159.79,155.38,156.57,0.66,0.004233211,1.807927964,0.007653341,1.815581305
28/04/2022,AAPL,159.25,164.515,158.93,163.64,4.39,0.027566719,1.815581305,0.05004962,1.865630924
29/04/2022,AAPL,161.84,166.2,157.25,157.65,-4.19,-0.025889768,1.865630924,-0.048300752,1.817330173
02/05/2022,AAPL,156.71,158.23,153.27,157.96,1.25,0.007976517,1.817330173,0.014495965,1.831826138
03/05/2022,AAPL,158.15,160.71,156.32,159.48,1.33,0.008409738,1.831826138,0.015405178,1.847231316
04/05/2022,AAPL,159.67,166.48,159.26,166.02,6.35,0.039769525,1.847231316,0.073463512,1.920694828
05/05/2022,AAPL,163.85,164.08,154.95,156.77,-7.08,-0.043210253,1.920694828,-0.082993709,1.837701118
06/05/2022,AAPL,156.01,159.44,154.18,157.28,1.27,0.008140504,1.837701118,0.014959813,1.852660931
09/05/2022,AAPL,154.925,155.83,151.49,152.06,-2.865,-0.018492819,1.852660931,-0.034260923,1.818400008
10/05/2022,AAPL,155.52,156.74,152.93,154.51,-1.01,-0.006494342,1.818400008,-0.011809312,1.806590697
11/05/2022,AAPL,153.5,155.45,145.81,146.5,-7,-0.045602606,1.806590697,-0.082385244,1.724205453
12/05/2022,AAPL,142.77,146.2,138.8,142.56,-0.21,-0.001470897,1.724205453,-0.002536129,1.721669324
13/05/2022,AAPL,144.59,148.105,143.11,147.11,2.52,0.017428591,1.721669324,0.03000627,1.751675595
16/05/2022,AAPL,145.55,147.5199,144.18,145.54,-0.01,-6.87E-05,1.751675595,-0.00012034,1.751555255
17/05/2022,AAPL,148.86,149.77,146.68,149.24,0.38,0.002552734,1.751555255,0.004471255,1.756026509
18/05/2022,AAPL,146.85,147.3601,139.9,140.82,-6.03,-0.041062308,1.756026509,-0.072106501,1.683920008
19/05/2022,AAPL,139.88,141.66,136.6,137.35,-2.53,-0.018086932,1.683920008,-0.030456947,1.653463061
20/05/2022,AAPL,139.09,140.7,132.61,137.59,-1.5,-0.010784384,1.653463061,-0.017831581,1.635631481
23/05/2022,AAPL,137.79,143.26,137.65,143.11,5.32,0.038609478,1.635631481,0.063150878,1.698782358
24/05/2022,AAPL,140.805,141.97,137.33,140.36,-0.445,-0.003160399,1.698782358,-0.00536883,1.693413528
25/05/2022,AAPL,138.43,141.785,138.34,140.52,2.09,0.015097883,1.693413528,0.025566959,1.718980488
26/05/2022,AAPL,137.39,144.34,137.14,143.78,6.39,0.046509935,1.718980488,0.079949671,1.798930158
27/05/2022,AAPL,145.39,149.68,145.26,149.64,4.25,0.029231722,1.798930158,0.052585826,1.851515985
31/05/2022,AAPL,149.07,150.66,146.84,148.84,-0.23,-0.001542899,1.851515985,-0.002856702,1.848659282
01/06/2022,AAPL,149.9,151.74,147.68,148.71,-1.19,-0.007938626,1.848659282,-0.014675815,1.833983468
02/06/2022,AAPL,147.83,151.27,146.86,151.21,3.38,0.022864101,1.833983468,0.041932383,1.875915851
03/06/2022,AAPL,146.9,147.97,144.46,145.38,-1.52,-0.010347175,1.875915851,-0.01941043,1.856505421
06/06/2022,AAPL,147.03,148.5689,144.9,146.14,-0.89,-0.006053186,1.856505421,-0.011237773,1.845267649
07/06/2022,AAPL,144.345,149,144.1,148.71,4.365,0.03024005,1.845267649,0.055800986,1.901068635
08/06/2022,AAPL,148.58,149.8697,147.46,147.96,-0.62,-0.004172836,1.901068635,-0.007932848,1.893135787
09/06/2022,AAPL,147.08,147.95,142.53,142.64,-4.44,-0.030187653,1.893135787,-0.057149326,1.835986461
10/06/2022,AAPL,140.28,140.76,137.06,137.13,-3.15,-0.02245509,1.835986461,-0.041227241,1.79475922
13/06/2022,AAPL,132.87,135.2,131.44,131.88,-0.99,-0.007450892,1.79475922,-0.013372557,1.781386663
14/06/2022,AAPL,133.13,133.89,131.48,132.76,-0.37,-0.002779238,1.781386663,-0.004950898,1.776435765
