symbol,date,open,close,high,low,volume
AAPL,2023-01-18 11:05:00,136.13,136.15,136.16,136.09,3972
AAPL,2023-01-18 11:10:00,136.14,136.12,136.16,136.07,4506
AAPL,2023-01-18 11:15:00,136.11,136.28,136.29,136.1,2345
AAPL,2023-01-18 11:20:00,136.27,136.29,136.3,136.22,7077
AAPL,2023-01-18 11:25:00,136.3,136.15,136.33,136.15,1888
AAPL,2023-01-18 11:30:00,136.13,136.13,136.2,136.12,3510
AAPL,2023-01-18 11:35:00,136.2,136.12,136.2,136.11,1605
AAPL,2023-01-18 11:40:00,136.13,136.14,136.18,136.13,679
AAPL,2023-01-18 11:45:00,136.12,136.15,136.17,136.09,3450
AAPL,2023-01-18 11:50:00,136.16,136.24,136.24,136.16,1033
AAPL,2023-01-18 11:55:00,136.2,136.23,136.25,136.17,1338
AAPL,2023-01-18 12:00:00,136.2,136.23,136.23,136.17,3650
AAPL,2023-01-18 12:05:00,136.24,136.19,136.25,136.16,1081
AAPL,2023-01-18 12:10:00,136.2,136.11,136.21,136.11,2067
AAPL,2023-01-18 12:15:00,136.16,136.19,136.23,136.12,6722
AAPL,2023-01-18 12:20:00,136.17,136.2,136.21,136.17,457
AAPL,2023-01-18 12:25:00,136.19,136.11,136.19,136.11,1057
AAPL,2023-01-18 12:30:00,136.16,136.07,136.16,136.01,2188
AAPL,2023-01-18 12:35:00,136.02,136.12,136.12,136.02,961
AAPL,2023-01-18 12:40:00,136.13,136.23,136.23,136.13,832
AAPL,2023-01-18 12:45:00,136.24,136.25,136.32,136.24,1688
AAPL,2023-01-18 12:50:00,136.24,136.34,136.35,136.24,1900
AAPL,2023-01-18 12:55:00,136.35,136.4,136.49,136.35,4434
AAPL,2023-01-18 13:00:00,136.41,136.44,136.44,136.38,1312
AAPL,2023-01-18 13:05:00,136.47,136.46,136.47,136.4,356
AAPL,2023-01-18 13:10:00,136.4,136.46,136.46,136.39,1084
AAPL,2023-01-18 13:15:00,136.42,136.46,136.47,136.42,108
AAPL,2023-01-18 13:20:00,136.42,136.43,136.45,136.42,2341
AAPL,2023-01-18 13:25:00,136.45,136.41,136.45,136.4,702
AAPL,2023-01-18 13:30:00,136.42,136.36,136.42,136.32,2975
AAPL,2023-01-18 13:35:00,136.39,136.49,136.49,136.36,2809
AAPL,2023-01-18 13:40:00,136.5,136.49,136.5,136.47,1013
AAPL,2023-01-18 13:45:00,136.48,136.46,136.48,136.42,4589
AAPL,2023-01-18 13:50:00,136.45,136.57,136.58,136.43,2432
AAPL,2023-01-18 13:55:00,136.55,136.59,136.62,136.54,1897
AAPL,2023-01-18 14:00:00,136.44,136.58,136.59,136.43,14869
AAPL,2023-01-18 14:05:00,136.59,136.57,136.63,136.5,10901
AAPL,2023-01-18 14:10:00,136.56,136.57,136.62,136.5,7881
AAPL,2023-01-18 14:15:00,136.56,136.58,136.6,136.56,4701
AAPL,2023-01-18 14:20:00,136.57,136.57,136.6,136.57,10770
AAPL,2023-01-18 14:25:00,136.56,136.67,136.67,136.5,9039
AAPL,2023-01-18 14:30:00,136.66,136.81,136.82,136.63,14424
AAPL,2023-01-18 14:35:00,136.84,136.76,136.86,136.65,11617
AAPL,2023-01-18 14:40:00,136.74,136.84,136.86,136.68,13959
AAPL,2023-01-18 14:45:00,136.83,136.82,136.89,136.81,4496
AAPL,2023-01-18 14:50:00,136.83,136.81,136.86,136.8,5400
AAPL,2023-01-18 14:55:00,136.79,136.87,136.89,136.79,4423
AAPL,2023-01-18 15:00:00,136.5,136.74,136.88,135.7,122961
AAPL,2023-01-18 15:05:00,136.702,136.69,136.798,136.67,25233
AAPL,2023-01-18 15:10:00,136.682,136.75,136.779,135.86,2930
AAPL,2023-01-18 15:15:00,136.745,136.75,136.8,136.73,12295
AAPL,2023-01-18 15:20:00,136.751,136.71,136.77,136.68,12777
AAPL,2023-01-18 15:25:00,136.695,136.72,136.796,136.5,34329
AAPL,2023-01-18 15:30:00,136.73,136.59,137.27,136.3,124599
AAPL,2023-01-18 15:35:00,136.6,136.49,136.75,136.23,75046
AAPL,2023-01-18 15:40:00,136.5,136.52,136.67,136.44,65615
AAPL,2023-01-18 15:45:00,136.538,136.85,136.97,136.51,69403
AAPL,2023-01-18 15:50:00,136.86,136.995,137,136.8,51313
AAPL,2023-01-18 15:55:00,137,136.939,137,136.77,29177
AAPL,2023-01-18 16:00:00,136.94,137.072,137.085,136.801,35371
AAPL,2023-01-18 16:05:00,137.07,137.05,137.2,137,58535
AAPL,2023-01-18 16:10:00,137.06,136.98,137.06,136.85,36147
AAPL,2023-01-18 16:15:00,136.999,137.05,137.08,136.92,38136
AAPL,2023-01-18 16:20:00,137.06,137.15,137.18,137,44503
AAPL,2023-01-18 16:25:00,137,136.83,137.18,136.79,130699
AAPL,2023-01-18 16:30:00,136.87,137.33,137.42,136.87,2613451
AAPL,2023-01-18 16:35:00,137.315,137.13,137.56,136.68,1930060
AAPL,2023-01-18 16:40:00,137.2,137.17,137.56,136.94,1602531
AAPL,2023-01-18 16:45:00,137.19,137.55,137.579,137.01,1308183
AAPL,2023-01-18 16:50:00,137.57,137.55,137.825,137.46,1463624
AAPL,2023-01-18 16:55:00,137.555,137.99,137.99,137.41,1514883
AAPL,2023-01-18 17:00:00,137.975,138.359,138.38,137.975,1858224
AAPL,2023-01-18 17:05:00,138.37,137.98,138.605,137.95,1692108
AAPL,2023-01-18 17:10:00,138,137.77,138.07,137.62,1100229
AAPL,2023-01-18 17:15:00,137.76,137.425,137.946,137.21,1200017
AAPL,2023-01-18 17:20:00,137.46,137.91,137.96,137.46,946874
AAPL,2023-01-18 17:25:00,137.9,137.979,138.07,137.81,800230
AAPL,2023-01-18 17:30:00,137.99,137.75,137.991,137.56,736767
AAPL,2023-01-18 17:35:00,137.79,137.28,137.8,137.15,791142
AAPL,2023-01-18 17:40:00,137.275,136.91,137.41,136.84,1153659
AAPL,2023-01-18 17:45:00,136.89,136.92,137.108,136.813,778460
AAPL,2023-01-18 17:50:00,136.91,136.84,137,136.56,758084
AAPL,2023-01-18 17:55:00,136.75,137.055,137.07,136.585,784012
AAPL,2023-01-18 18:00:00,137.01,137.12,137.36,137.01,717927
AAPL,2023-01-18 18:05:00,137.11,136.816,137.19,136.661,740790
AAPL,2023-01-18 18:10:00,136.84,136.94,136.98,136.63,700874
AAPL,2023-01-18 18:15:00,136.94,136.78,136.972,136.68,682207
AAPL,2023-01-18 18:20:00,136.75,136.558,136.76,136.48,718371
AAPL,2023-01-18 18:25:00,136.56,136.68,136.92,136.4,901881
AAPL,2023-01-18 18:30:00,136.64,136.395,136.72,136.26,1029363
AAPL,2023-01-18 18:35:00,136.39,136.137,136.46,136.12,645505
AAPL,2023-01-18 18:40:00,136.13,135.98,136.23,135.92,705115
AAPL,2023-01-18 18:45:00,135.96,136.16,136.205,135.81,698592
AAPL,2023-01-18 18:50:00,136.15,135.95,136.17,135.82,573604
AAPL,2023-01-18 18:55:00,135.99,136.156,136.19,135.901,570916
AAPL,2023-01-18 19:00:00,136.158,135.625,136.26,135.61,729259
AAPL,2023-01-18 19:05:00,135.62,135.59,135.78,135.46,695544
AAPL,2023-01-18 19:10:00,135.6,135.923,135.94,135.53,500588
AAPL,2023-01-18 19:15:00,135.94,135.77,136.125,135.73,694938
AAPL,2023-01-18 19:20:00,135.765,135.729,135.83,135.54,491222
AAPL,2023-01-18 19:25:00,135.72,135.583,135.79,135.441,508287
AAPL,2023-01-18 19:30:00,135.57,135.55,135.61,135.421,515176
AAPL,2023-01-18 19:35:00,135.551,135.682,135.825,135.551,435106
AAPL,2023-01-18 19:40:00,135.689,135.6,135.795,135.58,346869
AAPL,2023-01-18 19:45:00,135.59,135.697,135.719,135.56,444999
AAPL,2023-01-18 19:50:00,135.69,135.63,135.789,135.55,386359
AAPL,2023-01-18 19:55:00,135.64,135.7,135.81,135.58,412356
AAPL,2023-01-18 20:00:00,135.715,135.64,135.96,135.61,575061
AAPL,2023-01-18 20:05:00,135.651,135.52,135.71,135.501,494562
AAPL,2023-01-18 20:10:00,135.51,135.45,135.65,135.4,484066
AAPL,2023-01-18 20:15:00,135.445,135.42,135.52,135.4,363762
AAPL,2023-01-18 20:20:00,135.4,135.5,135.586,135.33,372808
AAPL,2023-01-18 20:25:00,135.49,135.72,135.75,135.48,519051
AAPL,2023-01-18 20:30:00,135.712,135.549,135.77,135.54,394418
AAPL,2023-01-18 20:35:00,135.56,135.425,135.58,135.38,376029
AAPL,2023-01-18 20:40:00,135.42,135.685,135.7,135.42,479319
AAPL,2023-01-18 20:45:00,135.67,135.778,135.9,135.66,551748
AAPL,2023-01-18 20:50:00,135.77,136.17,136.215,135.77,757665
AAPL,2023-01-18 20:55:00,136.18,136.06,136.265,135.97,585586
AAPL,2023-01-18 21:00:00,136.07,135.889,136.08,135.77,537671
AAPL,2023-01-18 21:05:00,135.889,135.86,135.96,135.68,421448
AAPL,2023-01-18 21:10:00,135.855,135.936,136.009,135.855,307530
AAPL,2023-01-18 21:15:00,135.924,135.763,135.96,135.71,393091
AAPL,2023-01-18 21:20:00,135.77,135.815,135.885,135.7,338213
AAPL,2023-01-18 21:25:00,135.82,136.07,136.109,135.79,491595
AAPL,2023-01-18 21:30:00,136.06,136.079,136.16,136.05,495520
AAPL,2023-01-18 21:35:00,136.075,135.945,136.1,135.873,436123
AAPL,2023-01-18 21:40:00,135.949,135.965,136,135.86,320926
AAPL,2023-01-18 21:45:00,135.96,135.796,136.03,135.78,400077
AAPL,2023-01-18 21:50:00,135.805,135.83,135.868,135.72,304363
AAPL,2023-01-18 21:55:00,135.826,135.805,135.86,135.77,385465
AAPL,2023-01-18 22:00:00,135.8,135.744,135.835,135.68,489181
AAPL,2023-01-18 22:05:00,135.743,135.788,135.85,135.69,636984
AAPL,2023-01-18 22:10:00,135.78,135.89,136.11,135.76,632625
AAPL,2023-01-18 22:15:00,135.885,135.75,136.025,135.65,857551
AAPL,2023-01-18 22:20:00,135.755,135.766,135.81,135.685,359963
AAPL,2023-01-18 22:25:00,135.77,135.762,135.85,135.69,470534
AAPL,2023-01-18 22:30:00,135.755,135.564,135.81,135.56,583874
AAPL,2023-01-18 22:35:00,135.57,135.51,135.65,135.51,510836
AAPL,2023-01-18 22:40:00,135.52,135.445,135.53,135.36,684850
AAPL,2023-01-18 22:45:00,135.455,135.28,135.55,135.23,805655
AAPL,2023-01-18 22:50:00,135.27,135.2,135.43,135.12,1390597
AAPL,2023-01-18 22:55:00,135.23,135.2,135.275,135.03,2108957
AAPL,2023-01-18 23:00:00,135.21,135.03,135.25,135,9207987
AAPL,2023-01-18 23:05:00,135.01,134.99,135.21,134.93,120893
AAPL,2023-01-18 23:10:00,135.01,134.945,135.03,134.91,14975
AAPL,2023-01-18 23:15:00,135.21,134.945,135.21,134.9,23486
AAPL,2023-01-18 23:20:00,134.95,134.91,134.99,134.91,15430
AAPL,2023-01-18 23:25:00,134.93,134.95,135,134.9,24961
AAPL,2023-01-18 23:30:00,134.96,135.15,135.18,134.95,21540
AAPL,2023-01-18 23:35:00,135.1,135.07,135.21,135,8970
AAPL,2023-01-18 23:40:00,135.1,135.12,135.18,135.02,9243
AAPL,2023-01-18 23:45:00,135.08,134.975,135.09,134.95,8683
AAPL,2023-01-18 23:50:00,134.99,135.02,135.21,134.95,503268
AAPL,2023-01-18 23:55:00,135.06,135,135.21,133.878,139331
AAPL,2023-01-19 00:00:00,135.05,135,135.07,134.95,2910
AAPL,2023-01-19 00:05:00,135.03,134.98,135.03,134.96,3812
AAPL,2023-01-19 00:10:00,135.005,134.99,135.03,134.96,2277
AAPL,2023-01-19 00:15:00,134.995,135,135.02,134.92,5731
AAPL,2023-01-19 00:20:00,135.03,134.9,135.21,134.88,19393
AAPL,2023-01-19 00:25:00,134.92,134.92,134.96,134.9,4286
AAPL,2023-01-19 00:30:00,134.94,134.925,134.96,134.91,2482
AAPL,2023-01-19 00:35:00,134.93,134.88,134.94,134.87,5765
AAPL,2023-01-19 00:40:00,134.87,134.83,134.9,134.83,6622
AAPL,2023-01-19 00:45:00,134.815,134.83,134.91,134.76,9826
AAPL,2023-01-19 00:50:00,134.875,134.8,134.9,134.8,4777
AAPL,2023-01-19 00:55:00,134.85,134.86,134.95,134.8,4122
AAPL,2023-01-19 01:00:00,134.88,134.925,135,134.86,11252
AAPL,2023-01-19 01:05:00,134.96,135,135.04,134.93,22539
AAPL,2023-01-19 01:10:00,135.01,134.91,135.03,134.89,2405
AAPL,2023-01-19 01:15:00,134.9,134.89,134.99,134.82,4328
AAPL,2023-01-19 01:20:00,134.9,134.9,134.9,134.82,3082
AAPL,2023-01-19 01:25:00,134.88,134.94,134.95,134.85,2859
AAPL,2023-01-19 01:30:00,134.88,134.89,135.91,134.86,4670
AAPL,2023-01-19 01:35:00,134.85,134.835,134.89,134.82,2586
AAPL,2023-01-19 01:40:00,134.84,134.85,134.87,134.755,6488
AAPL,2023-01-19 01:45:00,134.88,134.8,134.88,134.8,4556
AAPL,2023-01-19 01:50:00,134.86,134.855,134.88,134.79,4958
AAPL,2023-01-19 01:55:00,134.87,134.79,134.87,134.75,5608
AAPL,2023-01-19 02:00:00,134.8,134.83,134.85,134.79,1051
AAPL,2023-01-19 02:05:00,134.82,134.7,134.83,134.68,7952
AAPL,2023-01-19 02:10:00,134.705,134.78,134.79,134.65,6277
AAPL,2023-01-19 02:15:00,134.75,134.77,134.8,134.73,1220
AAPL,2023-01-19 02:20:00,134.78,134.71,134.79,134.71,1412
AAPL,2023-01-19 02:25:00,134.73,134.66,134.76,134.63,7101
AAPL,2023-01-19 02:30:00,134.69,134.7,134.75,134.63,5299
AAPL,2023-01-19 02:35:00,134.65,134.61,134.705,134.6,4096
AAPL,2023-01-19 02:40:00,134.635,134.6,134.67,134.57,2663
AAPL,2023-01-19 02:45:00,134.605,134.6,134.67,134.52,5527
AAPL,2023-01-19 02:50:00,134.67,134.54,134.67,134.5,10824
AAPL,2023-01-19 02:55:00,134.56,134.44,134.58,134.4,12235
AAPL,2023-01-19 11:00:00,134.74,134.8,134.84,134.59,-69666257
AAPL,2023-01-19 11:05:00,134.81,134.75,134.85,134.72,4450
AAPL,2023-01-19 11:10:00,134.77,134.88,134.9,134.75,5114
AAPL,2023-01-19 11:15:00,134.87,134.74,134.9,134.74,6524
AAPL,2023-01-19 11:20:00,134.73,134.62,134.84,134.62,7951
AAPL,2023-01-19 11:25:00,134.63,134.52,134.64,134.49,5928
AAPL,2023-01-19 11:30:00,134.58,134.53,134.61,134.52,1116
AAPL,2023-01-19 11:35:00,134.52,134.47,134.55,134.36,4848
AAPL,2023-01-19 11:40:00,134.41,134.39,134.45,134.32,4450
AAPL,2023-01-19 11:45:00,134.44,134.44,134.45,134.38,4928
AAPL,2023-01-19 11:50:00,134.41,134.45,134.5,134.41,3953
AAPL,2023-01-19 11:55:00,134.46,134.44,134.5,134.38,1329
AAPL,2023-01-19 12:00:00,134.42,134.43,134.47,134.38,1914
AAPL,2023-01-19 12:05:00,134.46,134.42,134.46,134.35,2238
AAPL,2023-01-19 12:10:00,134.43,134.48,134.56,134.43,4697
AAPL,2023-01-19 12:15:00,134.45,134.47,134.55,134.42,3251
AAPL,2023-01-19 12:20:00,134.42,134.35,134.46,134.35,1825
AAPL,2023-01-19 12:25:00,134.34,134.32,134.38,134.3,1506
AAPL,2023-01-19 12:30:00,134.34,134.3,134.35,134.22,8544
AAPL,2023-01-19 12:35:00,134.25,134.28,134.31,134.22,3529
AAPL,2023-01-19 12:40:00,134.25,134.31,134.35,134.25,1490
AAPL,2023-01-19 12:45:00,134.29,134.3,134.31,134.25,1416
AAPL,2023-01-19 12:50:00,134.29,134.28,134.36,134.24,714
AAPL,2023-01-19 12:55:00,134.3,134.26,134.31,134.22,3189
AAPL,2023-01-19 13:00:00,134.24,134.13,134.3,134.06,7702
AAPL,2023-01-19 13:05:00,134.08,134.17,134.2,134.08,4416
AAPL,2023-01-19 13:10:00,134.14,133.9,134.22,133.88,19598
AAPL,2023-01-19 13:15:00,133.89,133.84,133.97,133.84,10925
AAPL,2023-01-19 13:20:00,133.85,133.76,133.91,133.65,9526
AAPL,2023-01-19 13:25:00,133.71,133.64,133.77,133.61,2890
AAPL,2023-01-19 13:30:00,133.66,133.7,133.71,133.63,4418
AAPL,2023-01-19 13:35:00,133.71,133.73,133.79,133.66,2603
AAPL,2023-01-19 13:40:00,133.75,133.67,133.76,133.67,2205
AAPL,2023-01-19 13:45:00,133.7,133.76,133.76,133.64,6018
AAPL,2023-01-19 13:50:00,133.73,133.72,133.76,133.68,1235
AAPL,2023-01-19 13:55:00,133.73,133.79,133.8,133.72,2375
AAPL,2023-01-19 14:00:00,133.81,133.46,133.81,133.42,29272
AAPL,2023-01-19 14:05:00,133.42,133.79,133.79,133.42,20140
AAPL,2023-01-19 14:10:00,133.74,133.81,133.81,133.64,7111
AAPL,2023-01-19 14:15:00,133.78,133.7,133.83,133.63,7393
AAPL,2023-01-19 14:20:00,133.66,133.64,133.72,133.61,2167
AAPL,2023-01-19 14:25:00,133.62,133.7,133.7,133.62,14165
AAPL,2023-01-19 14:30:00,133.66,133.66,133.75,133.63,10747
AAPL,2023-01-19 14:35:00,133.65,133.62,133.69,133.6,16828
AAPL,2023-01-19 14:40:00,133.61,133.46,133.63,133.46,12343
AAPL,2023-01-19 14:45:00,133.47,133.4,133.52,133.39,8841
AAPL,2023-01-19 14:50:00,133.42,133.44,133.49,133.36,5321
AAPL,2023-01-19 14:55:00,133.41,133.49,133.54,133.37,12609
AAPL,2023-01-19 15:00:00,133.649,133.56,134.89,133.4,98924
AAPL,2023-01-19 15:05:00,133.57,133.58,133.68,133.57,26584
AAPL,2023-01-19 15:10:00,133.6,133.48,133.64,133.46,20291
AAPL,2023-01-19 15:15:00,133.47,133.47,133.59,133.42,16298
AAPL,2023-01-19 15:20:00,133.465,133.56,133.65,133.44,9390
AAPL,2023-01-19 15:25:00,133.54,133.7,133.7,133.52,20923
AAPL,2023-01-19 15:30:00,133.72,133.59,133.74,133.23,42177
AAPL,2023-01-19 15:35:00,133.589,133.6,133.7,133.41,55964
AAPL,2023-01-19 15:40:00,133.61,133.52,133.64,133.425,22281
AAPL,2023-01-19 15:45:00,133.535,133.57,133.62,133.41,23715
AAPL,2023-01-19 15:50:00,133.55,133.88,133.89,133.52,45608
AAPL,2023-01-19 15:55:00,133.91,133.82,133.91,133.69,30617
AAPL,2023-01-19 16:00:00,133.82,133.919,133.97,133.71,31113
AAPL,2023-01-19 16:05:00,133.92,133.69,133.94,133.65,37196
AAPL,2023-01-19 16:10:00,133.68,133.79,133.82,133.65,26320
AAPL,2023-01-19 16:15:00,133.75,133.75,133.86,133.69,23259
AAPL,2023-01-19 16:20:00,133.77,133.96,134,133.64,42531
AAPL,2023-01-19 16:25:00,134,134.065,134.09,133.9,35539
AAPL,2023-01-19 16:30:00,134.09,134.714,134.89,133.93,2040663
AAPL,2023-01-19 16:35:00,134.75,135.17,135.17,134.37,1301796
AAPL,2023-01-19 16:40:00,135.15,134.48,135.185,134.39,1130906
AAPL,2023-01-19 16:45:00,134.47,134.215,134.49,134.011,1162571
AAPL,2023-01-19 16:50:00,134.235,134.735,134.74,134.235,1110836
AAPL,2023-01-19 16:55:00,134.765,135.06,135.31,134.765,1086048
AAPL,2023-01-19 17:00:00,135.022,134.68,135.022,134.57,1034623
AAPL,2023-01-19 17:05:00,134.66,134.96,135.029,134.6,802411
AAPL,2023-01-19 17:10:00,134.98,134.409,134.98,134.305,867173
AAPL,2023-01-19 17:15:00,134.4,134.78,135.055,134.3,831286
AAPL,2023-01-19 17:20:00,134.8,134.43,134.92,134.4,657026
AAPL,2023-01-19 17:25:00,134.44,134.45,134.52,134.175,643031
AAPL,2023-01-19 17:30:00,134.435,134.247,134.435,134.1,530518
AAPL,2023-01-19 17:35:00,134.27,134.5,134.6,134.13,728720
AAPL,2023-01-19 17:40:00,134.53,134.448,134.68,134.36,629847
AAPL,2023-01-19 17:45:00,134.46,134.1,134.46,134.05,615511
AAPL,2023-01-19 17:50:00,134.087,134.04,134.195,134.04,464783
AAPL,2023-01-19 17:55:00,134.03,134.1,134.11,133.77,775251
AAPL,2023-01-19 18:00:00,134.06,134.27,134.34,134.06,685012
AAPL,2023-01-19 18:05:00,134.31,134.728,134.73,134.229,857811
AAPL,2023-01-19 18:10:00,134.725,135.176,135.385,134.69,1259100
AAPL,2023-01-19 18:15:00,135.175,134.82,135.2,134.82,885923
AAPL,2023-01-19 18:20:00,134.83,134.68,134.83,134.61,659774
AAPL,2023-01-19 18:25:00,134.69,134.49,134.77,134.39,745075
AAPL,2023-01-19 18:30:00,134.475,134.36,134.56,134.35,502233
AAPL,2023-01-19 18:35:00,134.35,134.367,134.45,134.2,499315
AAPL,2023-01-19 18:40:00,134.37,134.38,134.546,134.27,516309
AAPL,2023-01-19 18:45:00,134.36,134.615,134.664,134.3,503891
AAPL,2023-01-19 18:50:00,134.615,134.475,134.678,134.4,430347
AAPL,2023-01-19 18:55:00,134.47,134.4,134.48,134.28,380519
AAPL,2023-01-19 19:00:00,134.375,134.56,134.715,134.372,506021
AAPL,2023-01-19 19:05:00,134.555,134.383,134.71,134.35,418532
AAPL,2023-01-19 19:10:00,134.385,134.59,134.604,134.355,371785
AAPL,2023-01-19 19:15:00,134.6,134.615,134.82,134.6,517574
AAPL,2023-01-19 19:20:00,134.64,134.41,134.67,134.41,312376
AAPL,2023-01-19 19:25:00,134.415,134.45,134.5,134.355,316022
AAPL,2023-01-19 19:30:00,134.44,134.435,134.51,134.28,385343
AAPL,2023-01-19 19:35:00,134.44,134.52,134.585,134.41,342542
AAPL,2023-01-19 19:40:00,134.53,134.5,134.65,134.44,283842
AAPL,2023-01-19 19:45:00,134.44,134.475,134.59,134.35,353713
AAPL,2023-01-19 19:50:00,134.48,134.5,134.57,134.4,255500
AAPL,2023-01-19 19:55:00,134.46,134.598,134.6,134.39,287130
AAPL,2023-01-19 20:00:00,134.6,134.89,134.99,134.59,553647
AAPL,2023-01-19 20:05:00,134.87,134.83,134.9,134.745,384711
AAPL,2023-01-19 20:10:00,134.84,134.89,134.91,134.675,331389
AAPL,2023-01-19 20:15:00,134.898,134.93,135.01,134.651,611515
AAPL,2023-01-19 20:20:00,134.92,134.851,135.09,134.82,430195
AAPL,2023-01-19 20:25:00,134.86,134.75,134.87,134.641,328897
AAPL,2023-01-19 20:30:00,134.77,135.005,135.04,134.77,409565
AAPL,2023-01-19 20:35:00,135.02,135.29,135.33,135.02,675132
AAPL,2023-01-19 20:40:00,135.29,135.238,135.549,135.2,706842
AAPL,2023-01-19 20:45:00,135.27,135.16,135.32,135.15,351726
AAPL,2023-01-19 20:50:00,135.13,135.085,135.234,135.05,420096
AAPL,2023-01-19 20:55:00,135.09,135.285,135.3,135.03,417439
AAPL,2023-01-19 21:00:00,135.28,135.27,135.368,135.06,455109
AAPL,2023-01-19 21:05:00,135.265,135.27,135.31,135.09,361051
AAPL,2023-01-19 21:10:00,135.269,135.485,135.55,135.26,562461
AAPL,2023-01-19 21:15:00,135.495,135.51,135.62,135.415,489877
AAPL,2023-01-19 21:20:00,135.53,135.855,135.908,135.525,624383
AAPL,2023-01-19 21:25:00,135.86,135.88,136.045,135.76,553817
AAPL,2023-01-19 21:30:00,135.877,135.87,135.94,135.67,695091
AAPL,2023-01-19 21:35:00,135.93,135.86,136.085,135.8,559971
AAPL,2023-01-19 21:40:00,135.84,136.06,136.246,135.809,705842
AAPL,2023-01-19 21:45:00,136.08,135.9,136.24,135.81,523381
AAPL,2023-01-19 21:50:00,135.885,135.795,135.94,135.765,364119
AAPL,2023-01-19 21:55:00,135.792,135.925,135.97,135.768,444969
AAPL,2023-01-19 22:00:00,135.945,135.91,136.05,135.86,476088
AAPL,2023-01-19 22:05:00,135.905,135.71,135.905,135.65,509420
AAPL,2023-01-19 22:10:00,135.72,135.635,135.79,135.57,577980
AAPL,2023-01-19 22:15:00,135.65,135.7,135.815,135.515,574283
AAPL,2023-01-19 22:20:00,135.71,135.675,135.71,135.53,435303
AAPL,2023-01-19 22:25:00,135.68,135.695,135.87,135.57,551722
AAPL,2023-01-19 22:30:00,135.73,135.715,135.82,135.515,593005
AAPL,2023-01-19 22:35:00,135.72,135.604,135.82,135.57,455005
AAPL,2023-01-19 22:40:00,135.605,135.53,135.61,135.47,584260
AAPL,2023-01-19 22:45:00,135.523,135.64,135.7,135.5,639308
AAPL,2023-01-19 22:50:00,135.47,135.47,135.635,135.34,1421267
AAPL,2023-01-19 22:55:00,135.4,135.28,135.47,135.12,2214107
AAPL,2023-01-19 23:00:00,135.27,135.7,136.001,135.27,6750066
AAPL,2023-01-19 23:05:00,135.74,135.46,135.8,135.27,296294
AAPL,2023-01-19 23:10:00,135.45,135.35,135.65,135.27,53577
AAPL,2023-01-19 23:15:00,135.27,135.499,135.5,135.27,358933
AAPL,2023-01-19 23:20:00,135.49,135.5,135.59,135.41,4172
AAPL,2023-01-19 23:25:00,135.57,135.55,135.67,135.455,3457
AAPL,2023-01-19 23:30:00,135.56,135.62,135.64,135.27,8299
AAPL,2023-01-19 23:35:00,135.63,135.68,135.79,135.27,16273
AAPL,2023-01-19 23:40:00,135.62,135.7,135.75,135.62,5887
AAPL,2023-01-19 23:45:00,135.681,135.61,135.72,135.6,4103
AAPL,2023-01-19 23:50:00,135.615,135.67,135.69,135.6,4331
AAPL,2023-01-19 23:55:00,135.71,135.71,135.74,135.63,3852
AAPL,2023-01-20 00:00:00,135.715,135.7,135.735,135.7,900
AAPL,2023-01-20 00:05:00,135.72,135.63,135.77,135.27,9102
AAPL,2023-01-20 00:10:00,135.64,135.6,135.7,135.6,5055
AAPL,2023-01-20 00:15:00,135.61,135.66,135.69,135.6,3599
AAPL,2023-01-20 00:20:00,135.68,135.7,135.7,135.65,1249
AAPL,2023-01-20 00:25:00,135.65,135.699,135.7,135.65,1399
AAPL,2023-01-20 00:30:00,135.675,135.67,135.7,135.61,1943
AAPL,2023-01-20 00:35:00,135.7,135.66,135.7,135.64,432
AAPL,2023-01-20 00:40:00,135.68,135.7,135.7,135.64,6670
AAPL,2023-01-20 00:45:00,135.65,135.67,135.7,135.64,781
AAPL,2023-01-20 00:50:00,135.65,135.685,135.7,135.65,148
AAPL,2023-01-20 00:55:00,135.69,135.75,135.75,135.67,1485
AAPL,2023-01-20 01:00:00,135.77,135.7,135.8,135.65,3924
AAPL,2023-01-20 01:05:00,135.66,135.48,135.66,135.42,19600
AAPL,2023-01-20 01:10:00,135.65,135.57,135.65,135.27,31216
AAPL,2023-01-20 01:15:00,135.59,135.61,135.65,135.55,1234
AAPL,2023-01-20 01:20:00,135.625,135.63,135.64,135.61,718
AAPL,2023-01-20 01:25:00,135.65,135.63,135.65,135.61,357
AAPL,2023-01-20 01:30:00,135.61,135.57,135.63,135.52,2661
AAPL,2023-01-20 01:35:00,135.55,135.53,135.88,135.5,571
AAPL,2023-01-20 01:40:00,135.56,135.555,135.58,135.52,1783
AAPL,2023-01-20 01:45:00,135.58,135.53,135.58,135.52,6940
AAPL,2023-01-20 01:50:00,135.54,135.54,135.54,135.52,569
AAPL,2023-01-20 01:55:00,135.53,135.565,135.63,135.53,863
AAPL,2023-01-20 02:00:00,135.55,135.27,135.565,135.25,22618
AAPL,2023-01-20 02:05:00,135.25,135.33,135.5,135.17,12944
AAPL,2023-01-20 02:10:00,135.36,135.37,135.39,135.34,2625
AAPL,2023-01-20 02:15:00,135.35,135.37,135.4,135.35,2531
AAPL,2023-01-20 02:20:00,135.39,135.33,135.39,135.3,3436
AAPL,2023-01-20 02:25:00,135.35,135.41,135.45,135.32,1548
AAPL,2023-01-20 02:30:00,135.415,135.39,135.45,135.38,1122
